Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Valeur
"FBS","Bilans Alimentaires","170","Pérou","5142","Nourriture","2655","Vin","2013","2013","79"
"FBS","Bilans Alimentaires","170","Pérou","5142","Nourriture","2656","Bière","2013","2013","1428"
"FBS","Bilans Alimentaires","170","Pérou","5142","Nourriture","2657","Boissons Fermentés","2013","2013","0"
"FBS","Bilans Alimentaires","170","Pérou","5142","Nourriture","2658","Boissons Alcooliques","2013","2013","89"
"FBS","Bilans Alimentaires","170","Pérou","5142","Nourriture","2680","Aliments pour enfants","2013","2013","7"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2511","Blé","2013","2013","2275"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","11752"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2513","Orge","2013","2013","13"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2514","Maïs","2013","2013","1979"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2515","Seigle","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2516","Avoine","2013","2013","17"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2520","Céréales, Autres","2013","2013","8"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2532","Manioc","2013","2013","2289"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2531","Pommes de Terre","2013","2013","220"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2533","Patates douces","2013","2013","475"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2535","Ignames","2013","2013","10"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2534","Racines, Nda","2013","2013","107"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2536","Sucre, canne","2013","2013","10"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2541","Sucre non centrifugé","2013","2013","112"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2542","Sucre Eq Brut","2013","2013","2035"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2543","Edulcorants Autres","2013","2013","171"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2745","Miel","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2546","Haricots","2013","2013","72"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2547","Pois","2013","2013","34"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2549","Légumineuses Autres","2013","2013","39"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2551","Noix","2013","2013","159"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2555","Soja","2013","2013","3"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2556","Arachides Decortiquees","2013","2013","45"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2557","Graines de tournesol","2013","2013","2"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2558","Graines Colza/Moutarde","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2560","Coco (Incl Coprah)","2013","2013","416"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2561","Sésame","2013","2013","1"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2563","Olives","2013","2013","1"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2570","Plantes Oleiferes, Autre","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2571","Huile de Soja","2013","2013","20"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2572","Huile d'Arachide","2013","2013","2"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2573","Huile de Tournesol","2013","2013","1"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2574","Huile de Colza&Moutarde","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2576","Huile de Palmistes","2013","2013","38"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2577","Huile de Palme","2013","2013","69"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2578","Huile de Coco","2013","2013","335"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2579","Huile de Sésame","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2580","Huile d'Olive","2013","2013","2"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2582","Huile de Germe de Maïs","2013","2013","7"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2586","Huil Plantes Oleif Autr","2013","2013","2"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2601","Tomates","2013","2013","296"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2602","Oignons","2013","2013","132"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2605","Légumes, Autres","2013","2013","5837"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2611","Oranges, Mandarines","2013","2013","142"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2612","Citrons & Limes","2013","2013","3"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2613","Pamplemousse","2013","2013","34"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2614","Agrumes, Autres","2013","2013","164"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2615","Bananes","2013","2013","4687"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2617","Pommes","2013","2013","120"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2618","Ananas","2013","2013","1066"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2619","Dattes","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2620","Raisin","2013","2013","37"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2625","Fruits, Autres","2013","2013","4147"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2630","Café","2013","2013","284"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2633","Feve de Cacao","2013","2013","41"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2635","Thé","2013","2013","2"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2640","Poivre","2013","2013","5"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2641","Piments","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2642","Girofles","2013","2013","0"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2645","Épices, Autres","2013","2013","29"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2655","Vin","2013","2013","11"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2656","Bière","2013","2013","1034"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2657","Boissons Fermentés","2013","2013","7"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2658","Boissons Alcooliques","2013","2013","417"
"FBS","Bilans Alimentaires","171","Philippines","5142","Nourriture","2680","Aliments pour enfants","2013","2013","1"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2511","Blé","2013","2013","4159"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","36"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2513","Orge","2013","2013","249"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2515","Seigle","2013","2013","1239"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2516","Avoine","2013","2013","57"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2520","Céréales, Autres","2013","2013","88"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2532","Manioc","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2531","Pommes de Terre","2013","2013","3974"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2533","Patates douces","2013","2013","1"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2534","Racines, Nda","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2542","Sucre Eq Brut","2013","2013","1664"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2543","Edulcorants Autres","2013","2013","27"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2745","Miel","2013","2013","5"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2546","Haricots","2013","2013","30"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2547","Pois","2013","2013","37"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2549","Légumineuses Autres","2013","2013","4"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2551","Noix","2013","2013","73"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2555","Soja","2013","2013","2"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2556","Arachides Decortiquees","2013","2013","12"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2558","Graines Colza/Moutarde","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2560","Coco (Incl Coprah)","2013","2013","35"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2563","Olives","2013","2013","10"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2570","Plantes Oleiferes, Autre","2013","2013","2"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2571","Huile de Soja","2013","2013","63"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2572","Huile d'Arachide","2013","2013","6"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2573","Huile de Tournesol","2013","2013","68"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2574","Huile de Colza&Moutarde","2013","2013","155"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2576","Huile de Palmistes","2013","2013","7"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2577","Huile de Palme","2013","2013","167"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2578","Huile de Coco","2013","2013","18"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2579","Huile de Sésame","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2580","Huile d'Olive","2013","2013","12"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2581","Huile de Son de Riz","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2582","Huile de Germe de Maïs","2013","2013","1"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2586","Huil Plantes Oleif Autr","2013","2013","54"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2601","Tomates","2013","2013","981"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2602","Oignons","2013","2013","437"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2605","Légumes, Autres","2013","2013","2698"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2611","Oranges, Mandarines","2013","2013","347"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2612","Citrons & Limes","2013","2013","83"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2613","Pamplemousse","2013","2013","76"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2614","Agrumes, Autres","2013","2013","27"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2615","Bananes","2013","2013","76"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2616","Bananes plantains","2013","2013","14"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2617","Pommes","2013","2013","662"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2618","Ananas","2013","2013","37"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2619","Dattes","2013","2013","1"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2620","Raisin","2013","2013","148"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2625","Fruits, Autres","2013","2013","829"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2630","Café","2013","2013","59"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2633","Feve de Cacao","2013","2013","13"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2635","Thé","2013","2013","17"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2640","Poivre","2013","2013","5"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2641","Piments","2013","2013","4"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2642","Girofles","2013","2013","0"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2645","Épices, Autres","2013","2013","5"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2655","Vin","2013","2013","107"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2656","Bière","2013","2013","3754"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2657","Boissons Fermentés","2013","2013","316"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2658","Boissons Alcooliques","2013","2013","170"
"FBS","Bilans Alimentaires","173","Pologne","5142","Nourriture","2680","Aliments pour enfants","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2511","Blé","2013","2013","19"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","10"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2513","Orge","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2514","Maïs","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2516","Avoine","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2520","Céréales, Autres","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2532","Manioc","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2531","Pommes de Terre","2013","2013","10"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2534","Racines, Nda","2013","2013","4"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2536","Sucre, canne","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2542","Sucre Eq Brut","2013","2013","5"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2543","Edulcorants Autres","2013","2013","2"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2745","Miel","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2546","Haricots","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2547","Pois","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2549","Légumineuses Autres","2013","2013","1"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2551","Noix","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2555","Soja","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2556","Arachides Decortiquees","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2557","Graines de tournesol","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2558","Graines Colza/Moutarde","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2560","Coco (Incl Coprah)","2013","2013","11"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2561","Sésame","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2563","Olives","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2570","Plantes Oleiferes, Autre","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2571","Huile de Soja","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2572","Huile d'Arachide","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2573","Huile de Tournesol","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2574","Huile de Colza&Moutarde","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2578","Huile de Coco","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2579","Huile de Sésame","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2580","Huile d'Olive","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2582","Huile de Germe de Maïs","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2586","Huil Plantes Oleif Autr","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2601","Tomates","2013","2013","1"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2602","Oignons","2013","2013","2"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2605","Légumes, Autres","2013","2013","11"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2611","Oranges, Mandarines","2013","2013","6"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2612","Citrons & Limes","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2613","Pamplemousse","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2614","Agrumes, Autres","2013","2013","1"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2615","Bananes","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2617","Pommes","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2618","Ananas","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2619","Dattes","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2620","Raisin","2013","2013","1"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2625","Fruits, Autres","2013","2013","11"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2630","Café","2013","2013","1"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2633","Feve de Cacao","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2635","Thé","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2640","Poivre","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2641","Piments","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2645","Épices, Autres","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2655","Vin","2013","2013","3"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2656","Bière","2013","2013","14"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2657","Boissons Fermentés","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2658","Boissons Alcooliques","2013","2013","0"
"FBS","Bilans Alimentaires","70","Polynésie française","5142","Nourriture","2680","Aliments pour enfants","2013","2013","1"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2511","Blé","2013","2013","1000"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","158"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2513","Orge","2013","2013","18"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2514","Maïs","2013","2013","187"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2515","Seigle","2013","2013","43"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2516","Avoine","2013","2013","12"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2517","Millet","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2520","Céréales, Autres","2013","2013","7"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2531","Pommes de Terre","2013","2013","738"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2533","Patates douces","2013","2013","4"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2535","Ignames","2013","2013","2"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2542","Sucre Eq Brut","2013","2013","251"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2543","Edulcorants Autres","2013","2013","41"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2745","Miel","2013","2013","10"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2546","Haricots","2013","2013","18"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2547","Pois","2013","2013","5"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2549","Légumineuses Autres","2013","2013","18"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2551","Noix","2013","2013","39"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2555","Soja","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2556","Arachides Decortiquees","2013","2013","3"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2558","Graines Colza/Moutarde","2013","2013","1"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2560","Coco (Incl Coprah)","2013","2013","9"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2563","Olives","2013","2013","13"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2570","Plantes Oleiferes, Autre","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2571","Huile de Soja","2013","2013","41"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2572","Huile d'Arachide","2013","2013","1"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2573","Huile de Tournesol","2013","2013","46"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2576","Huile de Palmistes","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2577","Huile de Palme","2013","2013","42"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2578","Huile de Coco","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2579","Huile de Sésame","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2580","Huile d'Olive","2013","2013","66"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2582","Huile de Germe de Maïs","2013","2013","7"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2586","Huil Plantes Oleif Autr","2013","2013","4"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2601","Tomates","2013","2013","232"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2602","Oignons","2013","2013","163"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2605","Légumes, Autres","2013","2013","1218"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2611","Oranges, Mandarines","2013","2013","398"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2612","Citrons & Limes","2013","2013","24"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2613","Pamplemousse","2013","2013","11"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2614","Agrumes, Autres","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2615","Bananes","2013","2013","136"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2616","Bananes plantains","2013","2013","4"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2617","Pommes","2013","2013","281"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2618","Ananas","2013","2013","55"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2619","Dattes","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2620","Raisin","2013","2013","50"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2625","Fruits, Autres","2013","2013","368"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2630","Café","2013","2013","56"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2633","Feve de Cacao","2013","2013","27"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2635","Thé","2013","2013","2"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2640","Poivre","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2641","Piments","2013","2013","1"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2642","Girofles","2013","2013","0"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2645","Épices, Autres","2013","2013","1"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2655","Vin","2013","2013","428"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2656","Bière","2013","2013","488"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2657","Boissons Fermentés","2013","2013","5"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2658","Boissons Alcooliques","2013","2013","99"
"FBS","Bilans Alimentaires","174","Portugal","5142","Nourriture","2680","Aliments pour enfants","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2511","Blé","2013","2013","26"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","34"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2514","Maïs","2013","2013","126"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2515","Seigle","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2516","Avoine","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2517","Millet","2013","2013","11"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2518","Sorgho","2013","2013","41"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2520","Céréales, Autres","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2532","Manioc","2013","2013","563"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2531","Pommes de Terre","2013","2013","1"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2535","Ignames","2013","2013","340"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2534","Racines, Nda","2013","2013","143"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2542","Sucre Eq Brut","2013","2013","22"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2543","Edulcorants Autres","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2745","Miel","2013","2013","16"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2546","Haricots","2013","2013","0"
"FBS","Bilans Alimentaires","37","République centrafricaine","5142","Nourriture","2547","Pois","2013","2013","2"
