Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","107","Côte d'Ivoire","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","107","Côte d'Ivoire","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","36","S","Données standardisées"
"FBS","Bilans Alimentaires","107","Côte d'Ivoire","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","49","S","Données standardisées"
"FBS","Bilans Alimentaires","107","Côte d'Ivoire","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","172","S","Données standardisées"
"FBS","Bilans Alimentaires","98","Croatie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBS","Bilans Alimentaires","98","Croatie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","98","Croatie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","184","S","Données standardisées"
"FBS","Bilans Alimentaires","98","Croatie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","37","S","Données standardisées"
"FBS","Bilans Alimentaires","98","Croatie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","223","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","227","S","Données standardisées"
"FBS","Bilans Alimentaires","49","Cuba","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","71","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","160","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","140","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","150","S","Données standardisées"
"FBS","Bilans Alimentaires","54","Danemark","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","72","Djibouti","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","55","Dominique","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1057","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","130","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1184","S","Données standardisées"
"FBS","Bilans Alimentaires","59","Égypte","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","128","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","126","S","Données standardisées"
"FBS","Bilans Alimentaires","60","El Salvador","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","85","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","384","S","Données standardisées"
"FBS","Bilans Alimentaires","225","Émirats arabes unis","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","261","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","227","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","344","S","Données standardisées"
"FBS","Bilans Alimentaires","58","Équateur","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","570","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","101","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2296","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1343","S","Données standardisées"
"FBS","Bilans Alimentaires","203","Espagne","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","103","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBS","Bilans Alimentaires","63","Estonie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","11598","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","8847","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","16006","S","Données standardisées"
"FBS","Bilans Alimentaires","231","États-Unis d'Amérique","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","259","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","340","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","148","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","62","S","Données standardisées"
"FBS","Bilans Alimentaires","238","Éthiopie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","113","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","2425","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","200","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","3665","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","3928","S","Données standardisées"
"FBS","Bilans Alimentaires","185","Fédération de Russie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","468","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","66","Fidji","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","104","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","196","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","108","S","Données standardisées"
"FBS","Bilans Alimentaires","67","Finlande","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1531","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","211","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2125","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1474","S","Données standardisées"
"FBS","Bilans Alimentaires","68","France","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","238","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBS","Bilans Alimentaires","74","Gabon","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","75","Gambie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","26","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","53","S","Données standardisées"
"FBS","Bilans Alimentaires","73","Géorgie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","35","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","224","S","Données standardisées"
"FBS","Bilans Alimentaires","81","Ghana","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","119","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","179","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","139","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","315","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","175","S","Données standardisées"
"FBS","Bilans Alimentaires","84","Grèce","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBS","Bilans Alimentaires","86","Grenade","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","89","Guatemala","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","87","S","Données standardisées"
"FBS","Bilans Alimentaires","89","Guatemala","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","89","Guatemala","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","75","S","Données standardisées"
"FBS","Bilans Alimentaires","89","Guatemala","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","254","S","Données standardisées"
"FBS","Bilans Alimentaires","89","Guatemala","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","90","Guinée","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBS","Bilans Alimentaires","90","Guinée","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires","90","Guinée","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","90","Guinée","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBS","Bilans Alimentaires","90","Guinée","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","175","Guinée-Bissau","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","91","Guyana","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","91","Guyana","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","91","Guyana","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","91","Guyana","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires","91","Guyana","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","93","Haïti","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBS","Bilans Alimentaires","93","Haïti","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires","93","Haïti","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBS","Bilans Alimentaires","93","Haïti","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","78","S","Données standardisées"
"FBS","Bilans Alimentaires","93","Haïti","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","95","Honduras","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires","95","Honduras","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","95","Honduras","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBS","Bilans Alimentaires","95","Honduras","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","164","S","Données standardisées"
"FBS","Bilans Alimentaires","95","Honduras","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","97","Hongrie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","49","S","Données standardisées"
"FBS","Bilans Alimentaires","97","Hongrie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBS","Bilans Alimentaires","97","Hongrie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","348","S","Données standardisées"
"FBS","Bilans Alimentaires","97","Hongrie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","237","S","Données standardisées"
"FBS","Bilans Alimentaires","97","Hongrie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBS","Bilans Alimentaires","25","Îles Salomon","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","25","Îles Salomon","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","25","Îles Salomon","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","25","Îles Salomon","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","25","Îles Salomon","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","100","Inde","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","1017","S","Données standardisées"
"FBS","Bilans Alimentaires","100","Inde","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","725","S","Données standardisées"
"FBS","Bilans Alimentaires","100","Inde","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","354","S","Données standardisées"
"FBS","Bilans Alimentaires","100","Inde","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","2352","S","Données standardisées"
"FBS","Bilans Alimentaires","100","Inde","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","171","S","Données standardisées"
"FBS","Bilans Alimentaires","101","Indonésie","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","647","S","Données standardisées"
"FBS","Bilans Alimentaires","101","Indonésie","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","115","S","Données standardisées"
"FBS","Bilans Alimentaires","101","Indonésie","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","746","S","Données standardisées"
"FBS","Bilans Alimentaires","101","Indonésie","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1874","S","Données standardisées"
"FBS","Bilans Alimentaires","101","Indonésie","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","277","S","Données standardisées"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","286","S","Données standardisées"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","1965","S","Données standardisées"
"FBS","Bilans Alimentaires","102","Iran (République islamique d')","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBS","Bilans Alimentaires","103","Iraq","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","100","S","Données standardisées"
"FBS","Bilans Alimentaires","103","Iraq","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","62","S","Données standardisées"
"FBS","Bilans Alimentaires","103","Iraq","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires","103","Iraq","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","501","S","Données standardisées"
"FBS","Bilans Alimentaires","103","Iraq","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires","104","Irlande","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","103","S","Données standardisées"
"FBS","Bilans Alimentaires","104","Irlande","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBS","Bilans Alimentaires","104","Irlande","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","150","S","Données standardisées"
"FBS","Bilans Alimentaires","104","Irlande","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","121","S","Données standardisées"
"FBS","Bilans Alimentaires","104","Irlande","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","99","Islande","5142","Nourriture","2731","Viande de Bovins","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires","99","Islande","5142","Nourriture","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","99","Islande","5142","Nourriture","2733","Viande de Suides","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires","99","Islande","5142","Nourriture","2734","Viande de Volailles","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires","99","Islande","5142","Nourriture","2735","Viande, Autre","2013","2013","Milliers de tonnes","3","S","Données standardisées"
